客户名称,方案名称,不同价格,价格名称,价格变化,在保情况
芜湖英派企业管理咨询有限公司,易久保-雇主责任险-方案四-60万10%取消交通限额,,,无变化,当前在保
芜湖纳源文化传媒有限公司,易康项目-雇主责任险-方案一-80万10%,,,无变化,当前在保
芜湖益尔创人力资源有限公司,易康项目-雇主责任险-方案一-80万10%取消交通限额,,,无变化,当前在保
苏州凌志智能科技有限公司,易久保-雇主责任险-方案五-80万6%（50）,,,无变化,当前在保
苏州力展企业管理有限公司,易康项目-雇主责任险-方案一-80万10%,,,无变化,当前在保
苏州德义企业管理服务有限公司,易康项目-雇主责任险-方案五-80万10%,,,无变化,当前在保
苏州力生服务外包有限公司,易康项目-雇主责任险-方案一-80万10%,,,无变化,当前在保
苏州常为服务外包有限公司,易久保-雇主责任险-方案四-60万10%,,,无变化,当前在保
苏州常为服务外包有限公司,易久保-雇主责任险-方案二-30万10%,,,无变化,当前在保
苏州市广缘人力资源职介有限公司,易久保-雇主责任险-方案四-60万10%,,,无变化,当前在保
苏州市安德利服务外包有限公司,易康项目-雇主责任险-方案一-80万10%,,,无变化,当前在保
苏州市全创人力资源有限公司工业园区分公司,易久保-雇主责任险-方案一-30万5%,,,无变化,当前在保
苏州市全创人力资源有限公司工业园区分公司,易康项目-雇主责任险-方案一-80万10%,,,无变化,当前在保
苏州市全创人力资源有限公司,易康项目-雇主责任险-方案一-80万10%,,,无变化,当前在保
苏州市全创人力资源有限公司,易久保-雇主责任险-方案一-30万5%,,,无变化,当前在保
苏州工业园区园梦服务外包有限公司,易久保-雇主责任险-方案五-80万6%,,,无变化,当前在保
苏州展鸿强企业管理有限公司,易久保-雇主责任险-方案四-60万10%,,,无变化,当前在保
苏州富禄达人力资源有限公司,易久保-雇主责任险-方案五-80万6%,,,无变化,当前在保
苏州客友人力资源有限公司,易康项目-雇主责任险-方案三-100万10%,,,无变化,当前在保
苏州客友人力资源有限公司,易康项目-雇主责任险-方案一-80万10%,,,无变化,当前在保
苏州客友人力资源有限公司,易康项目-雇主责任险-方案五-80万10%,,,无变化,当前在保
苏州大聚企业管理有限公司,易康项目-雇主责任险-方案一-80万10%,,,无变化,当前在保
苏州大海服务外包有限公司,易久保-雇主责任险-方案五-80万6%,,,无变化,当前在保
苏州夏鼎企业管理有限公司,易康项目-雇主责任险-方案一-80万10%,,,无变化,当前在保
苏州夏鼎企业管理有限公司,易康项目-雇主责任险-方案三-100万10%,,,无变化,当前在保
苏州团众企业管理服务有限公司,易康项目-雇主责任险-方案四-100万10%（80万）,,,无变化,当前在保
苏州卞氏企业管理服务有限公司,易康项目-雇主责任险-方案一-80万10%,,,无变化,当前在保
苏州华宸欣企业服务有限公司,易久保-雇主责任险-方案五-80万6%,,,无变化,当前在保
苏州领工人力资源有限公司,易久保-雇主责任险-方案五-80万6%,,,无变化,当前在保
苏州高新区富骏人力资源服务有限公司,易康项目-雇主责任险-方案一-80万10%,,,无变化,当前在保
苏州高普人力资源有限公司,易久保-雇主责任险-方案五-80万6%,,,无变化,当前在保
镇江市丹诺康养老服务有限公司,易久保-雇主责任险-方案三-60万6%,,,无变化,当前在保
铜陵刑天企业管理咨询有限公司,易久保-雇主责任险-方案五-80万6%,,,无变化,当前在保
金叶（盐城）人力资源有限公司,易康项目-雇主责任险-方案三-100万10%取消交通限额,,,无变化,当前在保
金华市锦泰人力资源有限公司,易久保-雇主责任险-方案五-80万6%,,,无变化,当前在保
金华市英恒人力资源有限公司,易康项目-雇主责任险-方案一-80万10%,,,无变化,当前在保
金华市同信人力资源有限公司,易久保-雇主责任险-方案四-60万10%,,,无变化,当前在保
重庆顶盛人力资源管理有限公司,易康项目-雇主责任险-方案一-80万10%,,,无变化,当前在保
重庆聚沙人力资源服务有限公司第一分公司,易康项目-雇主责任险-方案一-80万10%,,,无变化,当前在保
重庆聚亿森人力资源管理有限公司,易久保-雇主责任险-方案四-60万10%取消交通限额,,,无变化,当前在保
重庆聚亿森人力资源管理有限公司,易康项目-雇主责任险-方案一-80万10%取消交通限额,,,无变化,当前在保
重庆津福人力资源管理有限公司,易康项目-雇主责任险-方案一-80万10%,,,无变化,当前在保
重庆汇均服务外包有限公司,易康项目-雇主责任险-方案一-80万10%,,,无变化,当前在保
重庆拓高人力资源管理有限公司,易康项目-雇主责任险-方案一-80万10%,,,无变化,当前在保
重庆拓高人力资源管理有限公司,易久保-雇主责任险-方案四-60万10%,,,无变化,当前在保
重庆市丹诺康养老服务有限公司,易久保-雇主责任险-方案三-60万6%,,,无变化,当前在保
重庆小青蛙企业服务集团有限公司,易久保-雇主责任险-方案三-60万6%,,,无变化,当前在保
重庆小青蛙企业服务集团有限公司,易久保-雇主责任险-方案五-80万6%,,,无变化,当前在保
重庆双悦人力资源管理有限公司,易康项目-雇主责任险-方案一-80万10%,,,无变化,当前在保
重庆博猎服务外包有限公司,易康项目-雇主责任险-方案一-80万10%,,,无变化,当前在保
重庆华亿人力资源服务有限公司,易久保-雇主责任险-方案三-60万6%,,,无变化,当前在保
重庆力争人力资源管理有限公司第一分公司,易康项目-雇主责任险-方案一-80万10%取消交通限额,,,无变化,当前在保
重庆企尊保企业管理咨询有限公司,易久保-雇主责任险-方案四-60万10%取消交通限额,,,无变化,当前在保
铜陵蓝力人企业服务有限公司,易久保-雇主责任险-方案五-80万6%取消交通限额,,,无变化,当前在保
镇江市跃诚人力资源有限公司,易康项目-雇主责任险-方案一-80万10%,,,无变化,当前在保
重庆企尊保企业管理咨询有限公司,易康项目-雇主责任险-方案一-80万10%取消交通限额,,,无变化,当前在保
镇江市辰方人力资源有限公司,易康项目-雇主责任险-方案一-80万10%,,,无变化,当前在保
黑龙江鑫瀚人力资源管理有限公司,易康项目-雇主责任险-方案一-80万10%,,,无变化,当前在保
黑龙江省天珈人力资源有限公司,易久保-雇主责任险-方案五-80万6%（50）,,,无变化,当前在保
黑龙江省天珈人力资源有限公司,易久保-雇主责任险-方案五-80万6%（50）,,,无变化,当前在保
黑龙江淼鑫人力资源服务有限责任公司,易康项目-雇主责任险-方案一-80万10%,,,无变化,当前在保
黑龙江淼鑫人力资源服务有限责任公司,易康项目-雇主责任险-方案一-80万10%,,,无变化,当前在保
黑龙江海棱人力资源服务有限公司,易康项目-雇主责任险-方案一-80万10%,,,无变化,当前在保
黑龙江海棱人力资源服务有限公司,易康项目-雇主责任险-方案一-80万10%,,,无变化,当前在保
鹰潭才纳人力资源有限公司,易康项目-雇主责任险-方案一-80万10%,,,无变化,当前在保
鹰潭市薪聚云人力资源有限公司,易久保-雇主责任险-方案五-80万6%取消交通限额,,,无变化,当前在保
马鞍山盈兴劳务服务有限责任公司,易久保-雇主责任险-方案六-10万5%,,,无变化,当前在保
马鞍山盈佳劳务服务有限公司,易久保-雇主责任险-方案一-30万5%,,,无变化,当前在保
马鞍山柏燚人力资源服务有限公司,易康项目-雇主责任险-方案一-80万10%取消交通限额,,,无变化,当前在保
马鞍山柏燚人力资源服务有限公司,易康项目-雇主责任险-方案一-80万10%取消交通限额,,,无变化,当前在保
马鞍山德利盛企业管理有限公司,易久保-雇主责任险-方案四-60万10%,,,无变化,当前在保
马鞍山德利盛企业管理有限公司,易康项目-雇主责任险-方案一-80万10%,,,无变化,当前在保
青岛慧保科技有限公司,易久保-雇主责任险-方案三-60万6%,,,无变化,当前在保
青岛协作人力资源有限公司,易康项目-雇主责任险-方案一-80万10%取消交通限额,,,无变化,当前在保
青岛协作人力资源有限公司,易康项目-雇主责任险-方案四-100万10%（80万）取消交通限额,,,无变化,当前在保
青岛协作人力资源有限公司,易康项目-雇主责任险-方案一-80万10%,,,无变化,当前在保
青岛协作人力资源有限公司,易久保-雇主责任险-方案五-80万6%,,,无变化,当前在保
长春市天实汽车技术咨询有限公司,易久保-雇主责任险-方案五-80万6%,,,无变化,当前在保
重庆企尊保企业管理咨询有限公司,易久保-雇主责任险-方案三-60万6%,,,无变化,当前在保
重庆企尊保企业管理咨询有限公司,易康项目-雇主责任险-方案一-80万10%,,,无变化,当前在保
苏州高普人力资源有限公司,易久保-雇主责任险-方案五-80万6%,,,无变化,当前在保
让贤企业服务外包(上海)有限公司,易久保-雇主责任险-方案一-30万5%,,,无变化,当前在保
西安春衡人力资源有限公司,易久保-雇主责任险-方案五-80万6%,,,无变化,当前在保
西安孝隆企业管理咨询有限公司,易康项目-雇主责任险-方案一-80万10%,,,无变化,当前在保
襄阳新蓝方人力资源服务有限公司,易康项目-雇主责任险-方案一-80万10%,,,无变化,当前在保
裕鑫服务外包（苏州）有限公司,易康项目-雇主责任险-方案一-80万10%,,,无变化,当前在保
衢州谷得保安全科技有限公司,易康项目-雇主责任险-方案一-80万10%,,,无变化,当前在保
衢州谷得保安全科技有限公司,易康项目-雇主责任险-方案四-100万10%（80万）,,,无变化,当前在保
衢州谷得保安全科技有限公司,易久保-雇主责任险-方案五-80万6%,,,无变化,当前在保
衢州谷得保安全科技有限公司,易久保-雇主责任险-方案一-30万5%,,,无变化,当前在保
衢州汇智百川人力资源服务有限公司,易康项目-雇主责任险-方案一-80万10%,,,无变化,当前在保
衢州思思供应链管理有限公司,易康项目-雇主责任险-方案一-80万10%,,,无变化,当前在保
衢州思思供应链管理有限公司,易康项目-雇主责任险-方案五-80万10%,,,无变化,当前在保
衢州企顺人力资源有限公司,易康项目-雇主责任险-方案一-80万10%,,,无变化,当前在保
蚌埠鼎业企业管理有限公司,易康项目-雇主责任险-方案一-80万10%,,,无变化,当前在保
蚌埠鼎业企业管理有限公司,易康项目-雇主责任险-方案五-80万10%,,,无变化,当前在保
蚌埠跃科服务外包有限公司,易久保-雇主责任险-方案一-30万5%,,,无变化,当前在保
蚌埠跃科服务外包有限公司,易久保-雇主责任险-方案一-30万5%,,,无变化,当前在保
薪班班（安徽）网络科技有限公司,易久保-雇主责任险-方案三-60万6%,,,无变化,当前在保
薪班班（安徽）网络科技有限公司,易久保-雇主责任险-方案三-60万6%,,,无变化,当前在保
茂菊尔电子机械科技发展（上海）有限公司,易久保-雇主责任险-方案五-80万6%,,,无变化,当前在保
苏州鼎龙程企业管理有限公司,易康项目-雇主责任险-方案一-80万10%取消交通限额,,,无变化,当前在保
苏州麦肯特企业管理有限公司,易康项目-雇主责任险-方案一-80万10%,,,无变化,当前在保
西安长沣源供应链管理有限公司,易康项目-雇主责任险-方案一-80万10%,,,无变化,当前在保
让贤企业服务外包(上海)有限公司,易久保-雇主责任险-方案四-60万10%,,,无变化,当前在保
重庆企尊保企业管理咨询有限公司,易康项目-雇主责任险-方案三-100万10%,,,无变化,当前在保
